chamber,rollnumber,date,session,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,bill_number,vote_result,vote_desc,vote_question,issue_codes,peltzman_codes,clausen_codes,crs_policy_area,crs_subjects,congress_url
House,278,2013-06-20,1,235,192,0.642,0.767,-0.097,0.35000000000000003,HR1947,Agreed to,,On Agreeing to the Amendment,['Agriculture'],['Budget Special Interest'],['Agriculture'],Agriculture and Food,"['Administrative law and regulatory procedures', 'Advisory bodies', 'Aging', 'Agricultural conservation and pollution', 'Agricultural education', 'Agricultural insurance', 'Agricultural marketing and promotion', 'Agricultural practices and innovations', 'Agricultural prices, subsidies, credit', 'Agricultural research', 'Agricultural trade', 'Alabama', 'Alternative and renewable resources', 'Alternative dispute resolution, mediation, arbitration', 'Alternative treatments', 'Animal and plant health', 'Appropriations', 'Aquaculture', 'Aquatic ecology', 'Atmospheric science and weather', 'Broadcasting, cable, digital technologies', 'Business investment and capital', 'Caribbean area', 'Chesapeake Bay', 'Child health', 'Competitiveness, trade promotion, trade deficits', 'Delta Regional Authority', 'Department of Agriculture', 'Disability and paralysis', 'Disaster relief and insurance', 'Education programs funding', 'Educational facilities and institutions', 'Educational technology and distance education', 'Elementary and secondary education', 'Emergency planning and evacuation', 'Employment and training programs', 'Energy efficiency and conservation', 'Energy research', 'Executive agency funding and structure', 'Farmland', 'Federal-Indian relations', 'Food assistance and relief', 'Food industry and services', 'Food supply, safety, and labeling', 'Foreign aid and international relief', 'Foreign labor', 'Forests, forestry, trees', 'Fruit and vegetables', 'Gambling', 'General agriculture matters', 'Genetics', 'Government information and archives', 'Government lending and loan guarantees', 'Government studies and investigations', 'Grain', 'Great Lakes', 'Health care costs and insurance', 'Health care coverage and access', 'Health information and medical records', 'Health programs administration and funding', 'Higher education', 'Horticulture and plants', 'Immigration status and procedures', 'Income tax deductions', 'Indian social and development programs', 'Lakes and rivers', 'Land use and conservation', 'Lease and rental services', 'Livestock', 'Meat', 'Medical research', 'Migrant, seasonal, agricultural labor', 'Minority and disadvantaged businesses', 'Minority education', 'Motor vehicles', 'Northern Mariana Islands', 'Nutrition and diet', 'Pest management', 'Photography and imaging', 'Poverty and welfare assistance', 'Public utilities and utility rates', 'Puerto Rico', 'Research administration and funding', 'Research and development', 'Rural conditions and development', 'Small business', 'Solid waste and recycling', 'Technology transfer and commercialization', 'Telephone and wireless communication', 'Trade restrictions', 'U.S. territories and protectorates', 'User charges and fees', ""Veterans' education, employment, rehabilitation"", 'Veterinary medicine and animal diseases', 'Water quality', 'Water resources funding', 'Wetlands', 'Wilderness and natural areas, wildlife refuges, wild rivers, habitats', 'Wildlife conservation and habitat protection', 'Youth employment and child labor']",https://www.congress.gov/bill/113th-congress/house-bill/1947
House,279,2013-06-20,1,215,211,0.273,0.5730000000000001,-0.092,0.115,HR1947,Agreed to,,On Agreeing to the Amendment,['Agriculture'],['Budget Special Interest'],['Agriculture'],Agriculture and Food,"['Administrative law and regulatory procedures', 'Advisory bodies', 'Aging', 'Agricultural conservation and pollution', 'Agricultural education', 'Agricultural insurance', 'Agricultural marketing and promotion', 'Agricultural practices and innovations', 'Agricultural prices, subsidies, credit', 'Agricultural research', 'Agricultural trade', 'Alabama', 'Alternative and renewable resources', 'Alternative dispute resolution, mediation, arbitration', 'Alternative treatments', 'Animal and plant health', 'Appropriations', 'Aquaculture', 'Aquatic ecology', 'Atmospheric science and weather', 'Broadcasting, cable, digital technologies', 'Business investment and capital', 'Caribbean area', 'Chesapeake Bay', 'Child health', 'Competitiveness, trade promotion, trade deficits', 'Delta Regional Authority', 'Department of Agriculture', 'Disability and paralysis', 'Disaster relief and insurance', 'Education programs funding', 'Educational facilities and institutions', 'Educational technology and distance education', 'Elementary and secondary education', 'Emergency planning and evacuation', 'Employment and training programs', 'Energy efficiency and conservation', 'Energy research', 'Executive agency funding and structure', 'Farmland', 'Federal-Indian relations', 'Food assistance and relief', 'Food industry and services', 'Food supply, safety, and labeling', 'Foreign aid and international relief', 'Foreign labor', 'Forests, forestry, trees', 'Fruit and vegetables', 'Gambling', 'General agriculture matters', 'Genetics', 'Government information and archives', 'Government lending and loan guarantees', 'Government studies and investigations', 'Grain', 'Great Lakes', 'Health care costs and insurance', 'Health care coverage and access', 'Health information and medical records', 'Health programs administration and funding', 'Higher education', 'Horticulture and plants', 'Immigration status and procedures', 'Income tax deductions', 'Indian social and development programs', 'Lakes and rivers', 'Land use and conservation', 'Lease and rental services', 'Livestock', 'Meat', 'Medical research', 'Migrant, seasonal, agricultural labor', 'Minority and disadvantaged businesses', 'Minority education', 'Motor vehicles', 'Northern Mariana Islands', 'Nutrition and diet', 'Pest management', 'Photography and imaging', 'Poverty and welfare assistance', 'Public utilities and utility rates', 'Puerto Rico', 'Research administration and funding', 'Research and development', 'Rural conditions and development', 'Small business', 'Solid waste and recycling', 'Technology transfer and commercialization', 'Telephone and wireless communication', 'Trade restrictions', 'U.S. territories and protectorates', 'User charges and fees', ""Veterans' education, employment, rehabilitation"", 'Veterinary medicine and animal diseases', 'Water quality', 'Water resources funding', 'Wetlands', 'Wilderness and natural areas, wildlife refuges, wild rivers, habitats', 'Wildlife conservation and habitat protection', 'Youth employment and child labor']",https://www.congress.gov/bill/113th-congress/house-bill/1947
House,280,2013-06-20,1,206,221,0.745,0.505,-0.065,0.303,HR1947,Failed,,On Agreeing to the Amendment,['Price Controls'],['Regulation General Interest'],['Agriculture'],Agriculture and Food,"['Administrative law and regulatory procedures', 'Advisory bodies', 'Aging', 'Agricultural conservation and pollution', 'Agricultural education', 'Agricultural insurance', 'Agricultural marketing and promotion', 'Agricultural practices and innovations', 'Agricultural prices, subsidies, credit', 'Agricultural research', 'Agricultural trade', 'Alabama', 'Alternative and renewable resources', 'Alternative dispute resolution, mediation, arbitration', 'Alternative treatments', 'Animal and plant health', 'Appropriations', 'Aquaculture', 'Aquatic ecology', 'Atmospheric science and weather', 'Broadcasting, cable, digital technologies', 'Business investment and capital', 'Caribbean area', 'Chesapeake Bay', 'Child health', 'Competitiveness, trade promotion, trade deficits', 'Delta Regional Authority', 'Department of Agriculture', 'Disability and paralysis', 'Disaster relief and insurance', 'Education programs funding', 'Educational facilities and institutions', 'Educational technology and distance education', 'Elementary and secondary education', 'Emergency planning and evacuation', 'Employment and training programs', 'Energy efficiency and conservation', 'Energy research', 'Executive agency funding and structure', 'Farmland', 'Federal-Indian relations', 'Food assistance and relief', 'Food industry and services', 'Food supply, safety, and labeling', 'Foreign aid and international relief', 'Foreign labor', 'Forests, forestry, trees', 'Fruit and vegetables', 'Gambling', 'General agriculture matters', 'Genetics', 'Government information and archives', 'Government lending and loan guarantees', 'Government studies and investigations', 'Grain', 'Great Lakes', 'Health care costs and insurance', 'Health care coverage and access', 'Health information and medical records', 'Health programs administration and funding', 'Higher education', 'Horticulture and plants', 'Immigration status and procedures', 'Income tax deductions', 'Indian social and development programs', 'Lakes and rivers', 'Land use and conservation', 'Lease and rental services', 'Livestock', 'Meat', 'Medical research', 'Migrant, seasonal, agricultural labor', 'Minority and disadvantaged businesses', 'Minority education', 'Motor vehicles', 'Northern Mariana Islands', 'Nutrition and diet', 'Pest management', 'Photography and imaging', 'Poverty and welfare assistance', 'Public utilities and utility rates', 'Puerto Rico', 'Research administration and funding', 'Research and development', 'Rural conditions and development', 'Small business', 'Solid waste and recycling', 'Technology transfer and commercialization', 'Telephone and wireless communication', 'Trade restrictions', 'U.S. territories and protectorates', 'User charges and fees', ""Veterans' education, employment, rehabilitation"", 'Veterinary medicine and animal diseases', 'Water quality', 'Water resources funding', 'Wetlands', 'Wilderness and natural areas, wildlife refuges, wild rivers, habitats', 'Wildlife conservation and habitat protection', 'Youth employment and child labor']",https://www.congress.gov/bill/113th-congress/house-bill/1947
House,281,2013-06-20,1,230,194,-0.8290000000000001,0.202,0.084,1.669,HR1947,Agreed to,,On Agreeing to the Amendment,['Agriculture'],['Budget Special Interest'],['Agriculture'],Agriculture and Food,"['Administrative law and regulatory procedures', 'Advisory bodies', 'Aging', 'Agricultural conservation and pollution', 'Agricultural education', 'Agricultural insurance', 'Agricultural marketing and promotion', 'Agricultural practices and innovations', 'Agricultural prices, subsidies, credit', 'Agricultural research', 'Agricultural trade', 'Alabama', 'Alternative and renewable resources', 'Alternative dispute resolution, mediation, arbitration', 'Alternative treatments', 'Animal and plant health', 'Appropriations', 'Aquaculture', 'Aquatic ecology', 'Atmospheric science and weather', 'Broadcasting, cable, digital technologies', 'Business investment and capital', 'Caribbean area', 'Chesapeake Bay', 'Child health', 'Competitiveness, trade promotion, trade deficits', 'Delta Regional Authority', 'Department of Agriculture', 'Disability and paralysis', 'Disaster relief and insurance', 'Education programs funding', 'Educational facilities and institutions', 'Educational technology and distance education', 'Elementary and secondary education', 'Emergency planning and evacuation', 'Employment and training programs', 'Energy efficiency and conservation', 'Energy research', 'Executive agency funding and structure', 'Farmland', 'Federal-Indian relations', 'Food assistance and relief', 'Food industry and services', 'Food supply, safety, and labeling', 'Foreign aid and international relief', 'Foreign labor', 'Forests, forestry, trees', 'Fruit and vegetables', 'Gambling', 'General agriculture matters', 'Genetics', 'Government information and archives', 'Government lending and loan guarantees', 'Government studies and investigations', 'Grain', 'Great Lakes', 'Health care costs and insurance', 'Health care coverage and access', 'Health information and medical records', 'Health programs administration and funding', 'Higher education', 'Horticulture and plants', 'Immigration status and procedures', 'Income tax deductions', 'Indian social and development programs', 'Lakes and rivers', 'Land use and conservation', 'Lease and rental services', 'Livestock', 'Meat', 'Medical research', 'Migrant, seasonal, agricultural labor', 'Minority and disadvantaged businesses', 'Minority education', 'Motor vehicles', 'Northern Mariana Islands', 'Nutrition and diet', 'Pest management', 'Photography and imaging', 'Poverty and welfare assistance', 'Public utilities and utility rates', 'Puerto Rico', 'Research administration and funding', 'Research and development', 'Rural conditions and development', 'Small business', 'Solid waste and recycling', 'Technology transfer and commercialization', 'Telephone and wireless communication', 'Trade restrictions', 'U.S. territories and protectorates', 'User charges and fees', ""Veterans' education, employment, rehabilitation"", 'Veterinary medicine and animal diseases', 'Water quality', 'Water resources funding', 'Wetlands', 'Wilderness and natural areas, wildlife refuges, wild rivers, habitats', 'Wildlife conservation and habitat protection', 'Youth employment and child labor']",https://www.congress.gov/bill/113th-congress/house-bill/1947
House,282,2013-06-20,1,175,250,0.34700000000000003,-0.01,-1.185,0.121,HR1947,Failed,,On Agreeing to the Amendment,['Food Stamps/Food Programs'],"['Domestic Social Policy', 'Budget Special Interest']",['Social Welfare'],Agriculture and Food,"['Administrative law and regulatory procedures', 'Advisory bodies', 'Aging', 'Agricultural conservation and pollution', 'Agricultural education', 'Agricultural insurance', 'Agricultural marketing and promotion', 'Agricultural practices and innovations', 'Agricultural prices, subsidies, credit', 'Agricultural research', 'Agricultural trade', 'Alabama', 'Alternative and renewable resources', 'Alternative dispute resolution, mediation, arbitration', 'Alternative treatments', 'Animal and plant health', 'Appropriations', 'Aquaculture', 'Aquatic ecology', 'Atmospheric science and weather', 'Broadcasting, cable, digital technologies', 'Business investment and capital', 'Caribbean area', 'Chesapeake Bay', 'Child health', 'Competitiveness, trade promotion, trade deficits', 'Delta Regional Authority', 'Department of Agriculture', 'Disability and paralysis', 'Disaster relief and insurance', 'Education programs funding', 'Educational facilities and institutions', 'Educational technology and distance education', 'Elementary and secondary education', 'Emergency planning and evacuation', 'Employment and training programs', 'Energy efficiency and conservation', 'Energy research', 'Executive agency funding and structure', 'Farmland', 'Federal-Indian relations', 'Food assistance and relief', 'Food industry and services', 'Food supply, safety, and labeling', 'Foreign aid and international relief', 'Foreign labor', 'Forests, forestry, trees', 'Fruit and vegetables', 'Gambling', 'General agriculture matters', 'Genetics', 'Government information and archives', 'Government lending and loan guarantees', 'Government studies and investigations', 'Grain', 'Great Lakes', 'Health care costs and insurance', 'Health care coverage and access', 'Health information and medical records', 'Health programs administration and funding', 'Higher education', 'Horticulture and plants', 'Immigration status and procedures', 'Income tax deductions', 'Indian social and development programs', 'Lakes and rivers', 'Land use and conservation', 'Lease and rental services', 'Livestock', 'Meat', 'Medical research', 'Migrant, seasonal, agricultural labor', 'Minority and disadvantaged businesses', 'Minority education', 'Motor vehicles', 'Northern Mariana Islands', 'Nutrition and diet', 'Pest management', 'Photography and imaging', 'Poverty and welfare assistance', 'Public utilities and utility rates', 'Puerto Rico', 'Research administration and funding', 'Research and development', 'Rural conditions and development', 'Small business', 'Solid waste and recycling', 'Technology transfer and commercialization', 'Telephone and wireless communication', 'Trade restrictions', 'U.S. territories and protectorates', 'User charges and fees', ""Veterans' education, employment, rehabilitation"", 'Veterinary medicine and animal diseases', 'Water quality', 'Water resources funding', 'Wetlands', 'Wilderness and natural areas, wildlife refuges, wild rivers, habitats', 'Wildlife conservation and habitat protection', 'Youth employment and child labor']",https://www.congress.gov/bill/113th-congress/house-bill/1947
House,283,2013-06-20,1,227,198,0.155,-0.267,-1.101,-0.993,HR1947,Agreed to,,On Agreeing to the Amendment,['Food Stamps/Food Programs'],"['Domestic Social Policy', 'Budget Special Interest']",['Social Welfare'],Agriculture and Food,"['Administrative law and regulatory procedures', 'Advisory bodies', 'Aging', 'Agricultural conservation and pollution', 'Agricultural education', 'Agricultural insurance', 'Agricultural marketing and promotion', 'Agricultural practices and innovations', 'Agricultural prices, subsidies, credit', 'Agricultural research', 'Agricultural trade', 'Alabama', 'Alternative and renewable resources', 'Alternative dispute resolution, mediation, arbitration', 'Alternative treatments', 'Animal and plant health', 'Appropriations', 'Aquaculture', 'Aquatic ecology', 'Atmospheric science and weather', 'Broadcasting, cable, digital technologies', 'Business investment and capital', 'Caribbean area', 'Chesapeake Bay', 'Child health', 'Competitiveness, trade promotion, trade deficits', 'Delta Regional Authority', 'Department of Agriculture', 'Disability and paralysis', 'Disaster relief and insurance', 'Education programs funding', 'Educational facilities and institutions', 'Educational technology and distance education', 'Elementary and secondary education', 'Emergency planning and evacuation', 'Employment and training programs', 'Energy efficiency and conservation', 'Energy research', 'Executive agency funding and structure', 'Farmland', 'Federal-Indian relations', 'Food assistance and relief', 'Food industry and services', 'Food supply, safety, and labeling', 'Foreign aid and international relief', 'Foreign labor', 'Forests, forestry, trees', 'Fruit and vegetables', 'Gambling', 'General agriculture matters', 'Genetics', 'Government information and archives', 'Government lending and loan guarantees', 'Government studies and investigations', 'Grain', 'Great Lakes', 'Health care costs and insurance', 'Health care coverage and access', 'Health information and medical records', 'Health programs administration and funding', 'Higher education', 'Horticulture and plants', 'Immigration status and procedures', 'Income tax deductions', 'Indian social and development programs', 'Lakes and rivers', 'Land use and conservation', 'Lease and rental services', 'Livestock', 'Meat', 'Medical research', 'Migrant, seasonal, agricultural labor', 'Minority and disadvantaged businesses', 'Minority education', 'Motor vehicles', 'Northern Mariana Islands', 'Nutrition and diet', 'Pest management', 'Photography and imaging', 'Poverty and welfare assistance', 'Public utilities and utility rates', 'Puerto Rico', 'Research administration and funding', 'Research and development', 'Rural conditions and development', 'Small business', 'Solid waste and recycling', 'Technology transfer and commercialization', 'Telephone and wireless communication', 'Trade restrictions', 'U.S. territories and protectorates', 'User charges and fees', ""Veterans' education, employment, rehabilitation"", 'Veterinary medicine and animal diseases', 'Water quality', 'Water resources funding', 'Wetlands', 'Wilderness and natural areas, wildlife refuges, wild rivers, habitats', 'Wildlife conservation and habitat protection', 'Youth employment and child labor']",https://www.congress.gov/bill/113th-congress/house-bill/1947
House,284,2013-06-20,1,188,232,-0.014,-0.731,1.097,-0.328,HR1947,Failed,Federal Agriculture Reform and Risk Management Act,On Motion to Recommit with Instructions,['Agriculture'],['Budget Special Interest'],['Agriculture'],Agriculture and Food,"['Administrative law and regulatory procedures', 'Advisory bodies', 'Aging', 'Agricultural conservation and pollution', 'Agricultural education', 'Agricultural insurance', 'Agricultural marketing and promotion', 'Agricultural practices and innovations', 'Agricultural prices, subsidies, credit', 'Agricultural research', 'Agricultural trade', 'Alabama', 'Alternative and renewable resources', 'Alternative dispute resolution, mediation, arbitration', 'Alternative treatments', 'Animal and plant health', 'Appropriations', 'Aquaculture', 'Aquatic ecology', 'Atmospheric science and weather', 'Broadcasting, cable, digital technologies', 'Business investment and capital', 'Caribbean area', 'Chesapeake Bay', 'Child health', 'Competitiveness, trade promotion, trade deficits', 'Delta Regional Authority', 'Department of Agriculture', 'Disability and paralysis', 'Disaster relief and insurance', 'Education programs funding', 'Educational facilities and institutions', 'Educational technology and distance education', 'Elementary and secondary education', 'Emergency planning and evacuation', 'Employment and training programs', 'Energy efficiency and conservation', 'Energy research', 'Executive agency funding and structure', 'Farmland', 'Federal-Indian relations', 'Food assistance and relief', 'Food industry and services', 'Food supply, safety, and labeling', 'Foreign aid and international relief', 'Foreign labor', 'Forests, forestry, trees', 'Fruit and vegetables', 'Gambling', 'General agriculture matters', 'Genetics', 'Government information and archives', 'Government lending and loan guarantees', 'Government studies and investigations', 'Grain', 'Great Lakes', 'Health care costs and insurance', 'Health care coverage and access', 'Health information and medical records', 'Health programs administration and funding', 'Higher education', 'Horticulture and plants', 'Immigration status and procedures', 'Income tax deductions', 'Indian social and development programs', 'Lakes and rivers', 'Land use and conservation', 'Lease and rental services', 'Livestock', 'Meat', 'Medical research', 'Migrant, seasonal, agricultural labor', 'Minority and disadvantaged businesses', 'Minority education', 'Motor vehicles', 'Northern Mariana Islands', 'Nutrition and diet', 'Pest management', 'Photography and imaging', 'Poverty and welfare assistance', 'Public utilities and utility rates', 'Puerto Rico', 'Research administration and funding', 'Research and development', 'Rural conditions and development', 'Small business', 'Solid waste and recycling', 'Technology transfer and commercialization', 'Telephone and wireless communication', 'Trade restrictions', 'U.S. territories and protectorates', 'User charges and fees', ""Veterans' education, employment, rehabilitation"", 'Veterinary medicine and animal diseases', 'Water quality', 'Water resources funding', 'Wetlands', 'Wilderness and natural areas, wildlife refuges, wild rivers, habitats', 'Wildlife conservation and habitat protection', 'Youth employment and child labor']",https://www.congress.gov/bill/113th-congress/house-bill/1947
House,285,2013-06-20,1,195,234,-0.644,0.765,-0.293,-1.42,HR1947,Failed,Federal Agriculture Reform and Risk Management Act,On Passage,"['Food Stamps/Food Programs', 'Agriculture']",['Budget Special Interest'],['Agriculture'],Agriculture and Food,"['Administrative law and regulatory procedures', 'Advisory bodies', 'Aging', 'Agricultural conservation and pollution', 'Agricultural education', 'Agricultural insurance', 'Agricultural marketing and promotion', 'Agricultural practices and innovations', 'Agricultural prices, subsidies, credit', 'Agricultural research', 'Agricultural trade', 'Alabama', 'Alternative and renewable resources', 'Alternative dispute resolution, mediation, arbitration', 'Alternative treatments', 'Animal and plant health', 'Appropriations', 'Aquaculture', 'Aquatic ecology', 'Atmospheric science and weather', 'Broadcasting, cable, digital technologies', 'Business investment and capital', 'Caribbean area', 'Chesapeake Bay', 'Child health', 'Competitiveness, trade promotion, trade deficits', 'Delta Regional Authority', 'Department of Agriculture', 'Disability and paralysis', 'Disaster relief and insurance', 'Education programs funding', 'Educational facilities and institutions', 'Educational technology and distance education', 'Elementary and secondary education', 'Emergency planning and evacuation', 'Employment and training programs', 'Energy efficiency and conservation', 'Energy research', 'Executive agency funding and structure', 'Farmland', 'Federal-Indian relations', 'Food assistance and relief', 'Food industry and services', 'Food supply, safety, and labeling', 'Foreign aid and international relief', 'Foreign labor', 'Forests, forestry, trees', 'Fruit and vegetables', 'Gambling', 'General agriculture matters', 'Genetics', 'Government information and archives', 'Government lending and loan guarantees', 'Government studies and investigations', 'Grain', 'Great Lakes', 'Health care costs and insurance', 'Health care coverage and access', 'Health information and medical records', 'Health programs administration and funding', 'Higher education', 'Horticulture and plants', 'Immigration status and procedures', 'Income tax deductions', 'Indian social and development programs', 'Lakes and rivers', 'Land use and conservation', 'Lease and rental services', 'Livestock', 'Meat', 'Medical research', 'Migrant, seasonal, agricultural labor', 'Minority and disadvantaged businesses', 'Minority education', 'Motor vehicles', 'Northern Mariana Islands', 'Nutrition and diet', 'Pest management', 'Photography and imaging', 'Poverty and welfare assistance', 'Public utilities and utility rates', 'Puerto Rico', 'Research administration and funding', 'Research and development', 'Rural conditions and development', 'Small business', 'Solid waste and recycling', 'Technology transfer and commercialization', 'Telephone and wireless communication', 'Trade restrictions', 'U.S. territories and protectorates', 'User charges and fees', ""Veterans' education, employment, rehabilitation"", 'Veterinary medicine and animal diseases', 'Water quality', 'Water resources funding', 'Wetlands', 'Wilderness and natural areas, wildlife refuges, wild rivers, habitats', 'Wildlife conservation and habitat protection', 'Youth employment and child labor']",https://www.congress.gov/bill/113th-congress/house-bill/1947
House,286,2013-06-25,1,395,2,0.0,0.0,0.0,0.0,HR2383,Passed,"To designate the new Interstate Route 20 bridge over the Mississippi River connecting St. Louis, Missouri, and southwestern Illinois as the “Stan Musial Veterans Memorial Bridge”",On Motion to Suspend the Rules and Pass,,['Government Organization'],['Government Management'],Transportation and Public Works,"['Athletes', 'Congressional tributes', 'Illinois', 'Missouri', 'Professional sports', 'Roads and highways']",https://www.congress.gov/bill/113th-congress/house-bill/2383
House,287,2013-06-25,1,392,3,0.0,0.0,0.0,0.0,HR1092,Passed,"To designate the air traffic control center located in Nashua, New Hampshire, as the “Patricia Clark Boston Air Route Traffic Control Center”",On Motion to Suspend the Rules and Pass,,['Government Organization'],['Government Management'],Transportation and Public Works,"['Aviation and airports', 'Congressional tributes', 'Government buildings, facilities, and property', 'New Hampshire']",https://www.congress.gov/bill/113th-congress/house-bill/1092
House,288,2013-06-26,1,228,194,0.059000000000000004,0.379,-0.726,0.242,HRES274,Passed,"Providing for consideration of H.R. 1613, Outer Continental Shelf Transboundary Hydrocarbon Agreements Authorization Act; providing for consideration of H.R. 2231, Offshore Energy and Jobs Act; and providing for consideration of H.R. 2410, making appropriations for Agriculture, FY 2014",On Ordering the Previous Question,"['Energy', 'Agriculture']",['Regulation Special Interest'],['Government Management'],Congress,"['House of Representatives', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-resolution/274
House,289,2013-06-26,1,235,187,0.081,0.997,-1.047,0.78,HRES274,Passed,"Providing for consideration of H.R. 1613, Outer Continental Shelf Transboundary Hydrocarbon Agreements Authorization Act; providing for consideration of H.R. 2231, Offshore Energy and Jobs Act; and providing for consideration of H.R. 2410, making appropriations for Agriculture, FY 2014",On Agreeing to the Resolution,"['Energy', 'Agriculture']",['Regulation Special Interest'],['Government Management'],Congress,"['House of Representatives', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-resolution/274
House,290,2013-06-27,1,213,213,-0.23500000000000001,0.921,0.264,0.54,HR1613,Failed,,On Agreeing to the Amendment,['States Rights vs. Federal Government'],['Regulation Special Interest'],['Government Management'],Energy,"['Administrative law and regulatory procedures', 'Bahamas', 'Bermuda', 'Business records', 'Canada', 'Caribbean area', 'Congressional oversight', 'Corporate finance and management', 'Department of the Interior', 'Economic performance and conditions', 'Government studies and investigations', 'International law and treaties', 'Mexico', 'Oil and gas', 'Russia', 'Securities']",https://www.congress.gov/bill/113th-congress/house-bill/1613
House,291,2013-06-27,1,194,232,0.186,-0.646,0.902,1.344,HR1613,Failed,"To amend the Outer Continental Shelf Lands Act to provide for the proper Federal management and oversight of transboundary hydrocarbon reservoirs, and for other purposes",On Motion to Recommit with Instructions,['Energy'],['Foreign Policy Resolutions'],['Foreign and Defense Policy'],Energy,"['Administrative law and regulatory procedures', 'Bahamas', 'Bermuda', 'Business records', 'Canada', 'Caribbean area', 'Congressional oversight', 'Corporate finance and management', 'Department of the Interior', 'Economic performance and conditions', 'Government studies and investigations', 'International law and treaties', 'Mexico', 'Oil and gas', 'Russia', 'Securities']",https://www.congress.gov/bill/113th-congress/house-bill/1613
House,292,2013-06-27,1,256,171,-0.295,0.34900000000000003,-0.86,-1.703,HR1613,Passed,"To amend the Outer Continental Shelf Lands Act to provide for the proper Federal management and oversight of transboundary hydrocarbon reservoirs, and for other purposes",On Passage,['Energy'],['Foreign Policy Resolutions'],['Foreign and Defense Policy'],Energy,"['Administrative law and regulatory procedures', 'Bahamas', 'Bermuda', 'Business records', 'Canada', 'Caribbean area', 'Congressional oversight', 'Corporate finance and management', 'Department of the Interior', 'Economic performance and conditions', 'Government studies and investigations', 'International law and treaties', 'Mexico', 'Oil and gas', 'Russia', 'Securities']",https://www.congress.gov/bill/113th-congress/house-bill/1613
House,293,2013-06-27,1,423,0,0.0,0.0,0.0,0.0,HR1864,Passed,"To amend title 10, United States Code, to require an Inspector General investigation of allegations of retaliatory personnel actions taken in response to making protected communications regarding sexual assault",On Motion to Suspend the Rules and Pass,"[""Women's Equality""]","['Foreign Policy Resolutions', 'Domestic Social Policy']",['Foreign and Defense Policy'],Armed Forces and National Security,"['Assault and harassment offenses', 'Coast guard', 'Crimes against women', 'Criminal investigation, prosecution, interrogation', 'Department of Defense', 'Department of Homeland Security', 'Employment discrimination and employee rights', 'Evidence and witnesses', 'Government employee pay, benefits, personnel management', 'Government studies and investigations', 'Military law', 'Military personnel and dependents', 'Sex offenses']",https://www.congress.gov/bill/113th-congress/house-bill/1864
House,294,2013-06-27,1,188,233,-0.032,0.064,0.544,1.44,HR2231,Failed,,On Agreeing to the Amendment,"['Energy', 'Pollution and Environmental Protection']",['Budget Special Interest'],['Government Management'],Energy,"['Advisory bodies', 'Alternative and renewable resources', 'California', 'Congressional oversight', 'Department of the Interior', 'Drug, alcohol, tobacco use', 'Energy revenues and royalties', 'Environmental assessment, monitoring, research', 'Executive agency funding and structure', 'Federal officials', 'Government employee pay, benefits, personnel management', 'Government ethics and transparency, public corruption', 'Government trust funds', 'Gulf of Mexico', 'Iran', 'Judicial review and appeals', 'Land use and conservation', 'Legal fees and court costs', 'Licensing and registrations', 'Marine and coastal resources, fisheries', 'Marine pollution', 'Middle East', 'Military operations and strategy', 'Military readiness', 'Oil and gas', 'Public contracts and procurement', 'Sanctions', 'South Carolina', 'State and local finance', 'Syria', 'Terrorism', 'U.S. territories and protectorates', 'User charges and fees', 'Virginia', 'Worker safety and health']",https://www.congress.gov/bill/113th-congress/house-bill/2231
House,295,2013-06-27,1,233,190,-0.138,0.245,-0.739,-1.592,HR2231,Agreed to,,On Agreeing to the Amendment,['Energy'],"['Budget Special Interest', 'Government Organization']",['Government Management'],Energy,"['Advisory bodies', 'Alternative and renewable resources', 'California', 'Congressional oversight', 'Department of the Interior', 'Drug, alcohol, tobacco use', 'Energy revenues and royalties', 'Environmental assessment, monitoring, research', 'Executive agency funding and structure', 'Federal officials', 'Government employee pay, benefits, personnel management', 'Government ethics and transparency, public corruption', 'Government trust funds', 'Gulf of Mexico', 'Iran', 'Judicial review and appeals', 'Land use and conservation', 'Legal fees and court costs', 'Licensing and registrations', 'Marine and coastal resources, fisheries', 'Marine pollution', 'Middle East', 'Military operations and strategy', 'Military readiness', 'Oil and gas', 'Public contracts and procurement', 'Sanctions', 'South Carolina', 'State and local finance', 'Syria', 'Terrorism', 'U.S. territories and protectorates', 'User charges and fees', 'Virginia', 'Worker safety and health']",https://www.congress.gov/bill/113th-congress/house-bill/2231
